0,시도명,시군구명,시설명,상세주소,시설면적,경도,위도,구분,구분명
596,서울특별시,영등포구,당산중학교 운동장,서울특별시 영등포구 당산동 121-0,3752,126.9074,37.5318,1,지진실내구호소
597,서울특별시,영등포구,영동초등학교 운동장,서울특별시 영등포구 당산동 121-22,3666,126.9071,37.5265,1,지진실내구호소
598,서울특별시,영등포구,고추말어린이공원,서울특별시 영등포구 도림동 23-1,2252,126.907,37.5116,1,지진실내구호소
599,서울특별시,영등포구,도림동 유수지,서울특별시 영등포구 도림동 254-0,14452,126.8972,37.5068,1,지진실내구호소
600,서울특별시,영등포구,영등포초등학교 운동장,서울특별시 영등포구 문래동1가 35-2,7083,126.8983,37.5127,1,지진실내구호소
601,서울특별시,영등포구,문래공원,서울특별시 영등포구 문래동3가 66-0,20762,126.8944,37.5176,1,지진실내구호소
602,서울특별시,영등포구,문래초등학교 운동장,서울특별시 영등포구 문래로 104(문래동3가),4938,126.8933,37.5189,1,지진실내구호소
603,서울특별시,영등포구,양화중학교 운동장,서울특별시 영등포구 문래동3가 48-0,4625,126.8963,37.5192,1,지진실내구호소
604,서울특별시,영등포구,안양천 영롱이 인라인 마당,서울특별시 영등포구 문래동5가 31-0,35178,126.8805,37.5176,1,지진실내구호소
605,서울특별시,영등포구,안양천 영롱이 억새 1~3구장,서울특별시 영등포구 문래동6가 52-0,34434,126.8806,37.5243,1,지진실내구호소
606,서울특별시,영등포구,문래중학교 운동장,서울특별시 영등포구 문래동6가 44-0,7377,126.8841,37.52,1,지진실내구호소
607,서울특별시,영등포구,영문초등학교 운동장,서울특별시 영등포구 문래동6가 13-0,4992,126.8879,37.5195,1,지진실내구호소
608,서울특별시,영등포구,양남어린이공원,서울특별시 영등포구 양평동1가 205-0,900,126.8881,37.5233,1,지진실내구호소
609,서울특별시,영등포구,관악고등학교 운동장,서울특별시 영등포구 양평동2가 23-2,18480,126.8828,37.5213,1,지진실내구호소
610,서울특별시,영등포구,당중초등학교 운동장,서울특별시 영등포구 양평동3가 42-0,17024,126.8901,37.526,1,지진실내구호소
611,서울특별시,영등포구,선유중학교 운동장,서울특별시 영등포구 양평동3가 82-0,4358,126.8943,37.5327,1,지진실내구호소
612,서울특별시,영등포구,선유초등학교 운동장,서울특별시 영등포구 선유로43가길 14(양평동3가),2464,126.8926,37.5325,1,지진실내구호소
613,서울특별시,영등포구,양평어린이공원,서울특별시 영등포구 양평동4가 301-7,2176,126.8981,37.5381,1,지진실내구호소
614,서울특별시,영등포구,당산초등학교 운동장,서울특별시 영등포구 양평동4가 323-0,5085,126.8962,37.5394,1,지진실내구호소
615,서울특별시,영등포구,선유고등학교 운동장,서울특별시 영등포구 양평동4가 10-0,2424,126.895,37.5333,1,지진실내구호소
616,서울특별시,영등포구,한강미디어고등학교 운동장,서울특별시 영등포구 양평동4가 315-1,2244,126.8969,37.5389,1,지진실내구호소
617,서울특별시,영등포구,양평동 체련장,서울특별시 영등포구 양평동5가 128-1,5276,126.8925,37.5425,1,지진실내구호소
618,서울특별시,영등포구,메낙골근린공원,서울특별시 영등포구 신길동 4934-4,3270,126.9152,37.5068,1,지진실내구호소
619,서울특별시,동작구,은로초등학교 운동장,서울특별시 동작구 서달로 115(흑석동),3654,126.9601,37.5037,1,지진실내구호소
620,서울특별시,동작구,중앙대학교사범대학부속중학교 운동장,서울특별시 동작구 서달로 124(흑석동),3598,126.9613,37.5048,1,지진실내구호소
621,서울특별시,동작구,흑석초등학교 운동장,서울특별시 동작구 현충로 87(흑석동),2440,126.965,37.5086,1,지진실내구호소
622,서울특별시,동작구,경문고등학교운동장,서울특별시 동작구 동작대로 171(동작동),10503,126.9816,37.4917,1,지진실내구호소
623,서울특별시,동작구,동작중학교운동장,서울특별시 동작구 동작대로39가길 83(동작동),4180,126.9769,37.4949,1,지진실내구호소
624,서울특별시,동작구,남사초등학교 운동장,서울특별시 동작구 동작대로13길 22(사당동),4274,126.9788,37.4822,1,지진실내구호소
625,서울특별시,동작구,남성중학교 운동장,서울특별시 동작구 남부순환로269길 166(사당동),2450,126.9723,37.4787,1,지진실내구호소
626,서울특별시,동작구,남성초등학교 운동장,서울특별시 동작구 사당로23길 57-14 (사당동),3465,126.9763,37.4842,1,지진실내구호소
627,서울특별시,동작구,수도여자고등학교 운동장,서울특별시 동작구 여의대방로10길 73(신대방동),2904,126.9155,37.4928,1,지진실내구호소
628,서울특별시,관악구,교체어린이공원,서울특별시 관악구 봉천동 196-193,813,126.964,37.4733,1,지진실내구호소
629,서울특별시,관악구,국지어린이공원,서울특별시 관악구 국회단지19길 23(봉천동),1837,126.9406,37.49,1,지진실내구호소
630,서울특별시,관악구,까치산근린공원,서울특별시 관악구 봉천동 산66-1,1294,126.9669,37.4777,1,지진실내구호소
631,서울특별시,관악구,까치어린이공원,서울특별시 관악구 행운4길 2(봉천동),1487,126.9594,37.4798,1,지진실내구호소
632,서울특별시,관악구,낙성대공원,서울특별시 관악구 낙성대로 77(봉천동),5894,126.959,37.4713,1,지진실내구호소
633,서울특별시,관악구,모래내어린이공원,서울특별시 관악구 관악로12길 55(봉천동),1595,126.9556,37.4778,1,지진실내구호소
634,서울특별시,관악구,밤골어린이공원,서울특별시 관악구 봉천동 1642-4,1118,126.9672,37.474,1,지진실내구호소
635,서울특별시,관악구,백설어린이공원,서울특별시 관악구 관악로6길 50(봉천동),1128,126.9536,37.476,1,지진실내구호소
636,서울특별시,관악구,비안어린이공원,서울특별시 관악구 봉천동 1530-14,1131,126.9401,37.4808,1,지진실내구호소
637,서울특별시,관악구,새싹어린이공원,서울특별시 관악구 양녕로6다길 11-4 (봉천동),1490,126.9495,37.4844,1,지진실내구호소
638,서울특별시,관악구,선봉어린이공원,서울특별시 관악구 봉천로27길 20(봉천동),245,126.9396,37.4851,1,지진실내구호소
639,서울특별시,관악구,원당어린이공원,서울특별시 관악구 봉천동 196-240,1647,126.9636,37.4747,1,지진실내구호소
640,서울특별시,관악구,일선어린이공원,서울특별시 관악구 봉천동 1587-7,1028,126.9494,37.4779,1,지진실내구호소
641,서울특별시,관악구,중앙어린이공원,서울특별시 관악구 봉천로41길 35(봉천동),657,126.9482,37.4843,1,지진실내구호소
642,서울특별시,관악구,충효어린이공원,서울특별시 관악구 봉천동 1526-1,1199,126.941,37.481,1,지진실내구호소
643,서울특별시,관악구,관광고등학교 운동장,서울특별시 관악구 은천로15길 25(봉천동),2834,126.9435,37.4884,1,지진실내구호소
644,서울특별시,관악구,관악중학교 운동장,서울특별시 관악구 남부순환로237길 60(봉천동),4507,126.9614,37.4801,1,지진실내구호소
645,서울특별시,관악구,관악초등학교 운동장,서울특별시 관악구 청룡4길 49(봉천동),1793,126.9436,37.4806,1,지진실내구호소
646,서울특별시,관악구,구암고등학교 운동장,서울특별시 관악구 성현로 57(봉천동),1445,126.9507,37.4922,1,지진실내구호소
647,서울특별시,관악구,구암중학교 운동장,서울특별시 관악구 성현로 53(봉천동),2412,126.9475,37.4927,1,지진실내구호소
648,서울특별시,관악구,구암초등학교 운동장,서울특별시 관악구 구암길 1(봉천동),3551,126.9468,37.4891,1,지진실내구호소
649,서울특별시,관악구,당곡고등학교 운동장,서울특별시 관악구 봉천로21길 108(봉천동),3238,126.9343,37.4922,1,지진실내구호소
650,서울특별시,관악구,당곡초등학교 운동장,서울특별시 관악구 보라매로2길 23(봉천동),3305,126.9299,37.49,1,지진실내구호소
651,서울특별시,관악구,문영여자중학교 운동장,서울특별시 관악구 관악로 85(봉천동),2879,126.9514,37.4727,1,지진실내구호소
652,서울특별시,관악구,봉림중학교 운동장,서울특별시 관악구 장군봉길 72(봉천동),6723,126.9387,37.4793,1,지진실내구호소
653,서울특별시,관악구,봉원중학교 운동장,서울특별시 관악구 관악로24가길 15(봉천동),3679,126.9579,37.4843,1,지진실내구호소
654,서울특별시,관악구,봉현초등학교 운동장,서울특별시 관악구 성현로 117(봉천동),830,126.9545,37.4907,1,지진실내구호소
655,서울특별시,관악구,신봉초등학교 운동장,서울특별시 관악구 양녕로6나길 1(봉천동),2636,126.9488,37.485,1,지진실내구호소
656,서울특별시,관악구,영락고등학교 운동장,서울특별시 관악구 청룡16길 25(봉천동),4440,126.9449,37.476,1,지진실내구호소
657,서울특별시,관악구,원당초등학교 운동장,서울특별시 관악구 봉천로 502(봉천동),3388,126.9561,37.4809,1,지진실내구호소
658,서울특별시,관악구,은천초등학교 운동장,서울특별시 관악구 은천로 69(봉천동),1745,126.9429,37.4867,1,지진실내구호소
659,서울특별시,관악구,인헌고등학교 운동장,서울특별시 관악구 인헌9길 74(봉천동),1946,126.9698,37.4718,1,지진실내구호소
660,서울특별시,관악구,인헌중학교 운동장,서울특별시 관악구 인헌9길 35(봉천동),3372,126.9692,37.4728,1,지진실내구호소
661,서울특별시,관악구,인헌초등학교 운동장,서울특별시 관악구 낙성대로 23(봉천동),4804,126.9602,37.4763,1,지진실내구호소
662,서울특별시,관악구,청룡초등학교 운동장,서울특별시 관악구 관악로5길 61(봉천동),3897,126.9513,37.4763,1,지진실내구호소
663,서울특별시,관악구,난향공원(관악산 난곡공원),서울특별시 관악구 신림동 685-4,485,126.9171,37.4656,1,지진실내구호소
664,서울특별시,관악구,남부창의어린이공원,서울특별시 관악구 남부순환로163길 14(신림동),999,126.9205,37.4849,1,지진실내구호소
665,서울특별시,관악구,문성어린이공원,서울특별시 관악구 시흥대로164길 27(신림동),955,126.903,37.4818,1,지진실내구호소
666,서울특별시,관악구,미도어린이공원,서울특별시 관악구 신림동 675-200,649,126.9152,37.4628,1,지진실내구호소
667,서울특별시,관악구,보명어린이공원,서울특별시 관악구 법원단지길 158-11 (신림동),241,126.9256,37.4756,1,지진실내구호소
668,서울특별시,관악구,봉림어린이공원,서울특별시 관악구 신림동 1510-2,885,126.9355,37.4827,1,지진실내구호소
669,서울특별시,관악구,새들어린이공원,서울특별시 관악구 신림동 1441-42,810,126.9257,37.4886,1,지진실내구호소
670,서울특별시,관악구,새빛어린이공원,서울특별시 관악구 신사로10길 29(신림동),320,126.9151,37.4861,1,지진실내구호소
671,서울특별시,관악구,새숲어린이공원,서울특별시 관악구 신림동 539-14,963,126.913,37.4824,1,지진실내구호소
672,서울특별시,관악구,서원어린이공원,서울특별시 관악구 서원3길 10(신림동),1446,126.9334,37.4767,1,지진실내구호소
673,서울특별시,관악구,신림근린공원,서울특별시 관악구 남부순환로152길 53(신림동),19802,126.9176,37.4814,1,지진실내구호소
674,서울특별시,관악구,신화어린이공원,서울특별시 관악구 신림동 408-10,710,126.9357,37.4767,1,지진실내구호소
675,서울특별시,관악구,쑥고개어린이공원,서울특별시 관악구 신림동 1564-68,850,126.9408,37.4758,1,지진실내구호소
